,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
52,2026-07-31,3021496.534902791,2266902.3839588696,3426808.4840927674,2473078.762522584,3606590.3447777005,-183677.94624166435,-230936.89435294713,-124069.86361059584,-183677.94624166435,-230936.89435294713,-124069.86361059584,0.0,0.0,0.0,2837818.588661127
53,2026-08-31,3036986.1586048207,2203844.2079283325,3402067.5408136197,2453042.584360795,3646406.4508525673,-238810.82927116123,-294795.0139666552,-189412.49592342973,-238810.82927116123,-294795.0139666552,-189412.49592342973,0.0,0.0,0.0,2798175.3293336593
54,2026-09-30,3051976.11702614,2166888.553866193,3497241.8551855115,2430181.6701175957,3696652.1789695155,-218253.96313231078,-285802.8352940411,-157247.26190041404,-218253.96313231078,-285802.8352940411,-157247.26190041404,0.0,0.0,0.0,2833722.1538938293
55,2026-10-31,3067465.7407281697,2632998.232487184,4009804.724013417,2413162.227267511,3744607.18956558,245909.9923676844,173150.13170593441,314833.06825575494,245909.9923676844,173150.13170593441,314833.06825575494,0.0,0.0,0.0,3313375.733095854
56,2026-11-30,3082455.699149489,2315872.7122818395,3743770.2537685027,2391297.5126772416,3800811.9666327387,-56455.84947679987,-108181.16119571263,-4336.115145861911,-56455.84947679987,-108181.16119571263,-4336.115145861911,0.0,0.0,0.0,3025999.849672689
57,2026-12-31,3097945.322851519,2385327.2296209955,3911961.446868443,2362313.7622749195,3852448.7802863293,40180.25416679765,-34262.94082480265,111567.82622547538,40180.25416679765,-34262.94082480265,111567.82622547538,0.0,0.0,0.0,3138125.577018317
58,2027-01-31,3113434.946553549,2232620.7830637214,3811821.8004905316,2343944.207250636,3913819.073181404,-81913.01317766115,-171069.06297813685,-7596.048559488556,-81913.01317766115,-171069.06297813685,-7596.048559488556,0.0,0.0,0.0,3031521.9333758876
59,2027-02-28,3127425.5744134467,2141954.9037648123,3814723.3140676944,2316075.807382932,3964265.689392911,-162376.07275418084,-249155.9338520925,-75012.33165886991,-162376.07275418084,-249155.9338520925,-75012.33165886991,0.0,0.0,0.0,2965049.5016592657
60,2027-03-31,3142915.1981154773,2527923.802121969,4267146.152896776,2287950.6744399513,4020437.818825916,239603.75303894028,160160.89253873556,318616.704914199,239603.75303894028,160160.89253873556,318616.704914199,0.0,0.0,0.0,3382518.951154418
61,2027-04-30,3157905.1565367966,2401224.7767051985,4216527.530687345,2252001.3735780795,4083196.612454502,147077.6755729562,75112.66313332874,214304.97285236904,147077.6755729562,75112.66313332874,214304.97285236904,0.0,0.0,0.0,3304982.832109753
62,2027-05-31,3173394.7802388268,2456448.247623659,4353264.189149038,2224898.6041466147,4135536.3135073725,232899.2526256074,174275.54820425977,299215.6174735899,232899.2526256074,174275.54820425977,299215.6174735899,0.0,0.0,0.0,3406294.032864434
63,2027-06-30,3188384.7386601456,2344103.5908485902,4341445.979979176,2205107.4075998194,4188574.638544399,130316.89878430925,67056.35972632247,189231.18259362894,130316.89878430925,67056.35972632247,189231.18259362894,0.0,0.0,0.0,3318701.6374444547
