,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
74,2028-05-31,3276709.3201911915,1910752.518935801,4979165.650153481,1791599.7868899778,4786324.515710932,209330.44245149186,122629.27960426774,297027.6742993694,209330.44245149186,122629.27960426774,297027.6742993694,0.0,0.0,0.0,3486039.7626426835
75,2028-06-30,3290125.9059602506,1802902.0153113569,5010145.4005471375,1747581.1516624833,4844985.397966836,125175.98217610396,38383.36288605927,212922.7295741411,125175.98217610396,38383.36288605927,212922.7295741411,0.0,0.0,0.0,3415301.8881363547
76,2028-07-31,3303989.711254945,1419404.2932572819,4646827.779246457,1693060.499841918,4917772.22766319,-264211.5042160524,-364706.45214569214,-165563.9640440312,-264211.5042160524,-364706.45214569214,-165563.9640440312,0.0,0.0,0.0,3039778.2070388924
77,2028-08-31,3317853.5165496403,1285310.9243973754,4629301.386606519,1654045.3912326994,4969463.453177598,-340239.25044354366,-452642.33690841,-222722.16587986646,-340239.25044354366,-452642.33690841,-222722.16587986646,0.0,0.0,0.0,2977614.2661060966
78,2028-09-30,3331270.102318699,1641477.0239303538,5122182.719943789,1599114.7386898398,5054077.181117338,33871.06516534209,-251352.7824311708,254277.69137972104,33871.06516534209,-251352.7824311708,254277.69137972104,0.0,0.0,0.0,3365141.1674840413
79,2028-10-31,3345133.907613394,1868780.195907883,5510761.46502567,1555251.3996718933,5107482.42390321,335947.2648106964,95188.12837653403,605302.4582762762,335947.2648106964,95188.12837653403,605302.4582762762,0.0,0.0,0.0,3681081.17242409
80,2028-11-30,3358550.4933824535,1229512.0622963612,4893966.527596858,1515424.0397649743,5198377.123103593,-281712.2105957656,-538283.7050107587,-42562.54348492163,-281712.2105957656,-538283.7050107587,-42562.54348492163,0.0,0.0,0.0,3076838.282786688
81,2028-12-31,3372414.298677148,1422355.2611884861,5224835.196992602,1471609.9646740411,5284928.787068322,-43040.931643452066,-297795.46071597585,193418.97323382337,-43040.931643452066,-297795.46071597585,193418.97323382337,0.0,0.0,0.0,3329373.367033696
82,2029-01-31,3386278.1039718427,1424743.7125982803,5389084.171223754,1427093.3691705475,5347007.462214095,8881.696692772184,-259844.64418172167,283689.56251675496,8881.696692772184,-259844.64418172167,283689.56251675496,0.0,0.0,0.0,3395159.800664615
83,2029-02-28,3398800.2506896313,1269133.3966946027,5269426.953172526,1385567.0618450134,5412725.957259896,-139064.10868549868,-210405.08766917075,-74028.08057777678,-139064.10868549868,-210405.08766917075,-74028.08057777678,0.0,0.0,0.0,3259736.1420041327
84,2029-03-31,3412664.0559843257,1599809.6833371823,5715903.654675019,1328576.68069241,5469588.776648181,246996.15056836247,174583.9611965676,310860.83146825613,246996.15056836247,174583.9611965676,310860.83146825613,0.0,0.0,0.0,3659660.206552688
85,2029-04-30,3426080.641753385,1410915.6448874963,5739653.9133542245,1309120.3667792203,5556929.5196417915,155210.34548905966,86761.3286302805,224805.50605973613,155210.34548905966,86761.3286302805,224805.50605973613,0.0,0.0,0.0,3581290.9872424444
86,2029-05-31,3439944.44704808,1471525.0697736559,5844238.86337984,1255460.4267846718,5656378.4576781895,219528.98552063736,137997.28450197872,301248.2046892094,219528.98552063736,137997.28450197872,301248.2046892094,0.0,0.0,0.0,3659473.4325687177
87,2029-06-30,3453361.0328171393,1364252.8150046107,5892354.496668148,1206097.1579038543,5717168.532318489,129456.22890355572,63151.327200585925,194323.66843060587,129456.22890355572,63151.327200585925,194323.66843060587,0.0,0.0,0.0,3582817.261720695
88,2029-07-31,3467224.8381118337,947999.367150731,5567348.21735705,1168321.5800609246,5779504.759058909,-227586.65728920765,-305331.52017891244,-146969.25657369732,-227586.65728920765,-305331.52017891244,-146969.25657369732,0.0,0.0,0.0,3239638.180822626
89,2029-08-31,3481088.643406528,855598.1612640137,5524961.522328112,1128847.4654300902,5861581.932218945,-286220.55648824794,-368745.6759621096,-210482.85068555753,-286220.55648824794,-368745.6759621096,-210482.85068555753,0.0,0.0,0.0,3194868.08691828
90,2029-09-30,3494505.2291755877,1071467.7132486254,5859576.323779386,1080452.9118301014,5922952.680889691,-89729.22678688825,-277408.1908698565,63951.443664367594,-89729.22678688825,-277408.1908698565,63951.443664367594,0.0,0.0,0.0,3404776.0023886994
91,2029-10-31,3508369.0344702825,1327815.3683165575,6314769.178475227,1065950.2007507929,5989499.644644859,282773.09074485453,121475.14958542539,453811.225412634,282773.09074485453,121475.14958542539,453811.225412634,0.0,0.0,0.0,3791142.125215137
92,2029-11-30,3521785.620239341,841018.5001505692,5898194.406904528,1016702.4478932046,6061817.6661522845,-166399.2123766327,-306906.3136595884,-22179.53922993806,-166399.2123766327,-306906.3136595884,-22179.53922993806,0.0,0.0,0.0,3355386.4078627084
93,2029-12-31,3535649.4255340365,891649.1485692599,6149258.307817459,949997.5904664128,6127162.158931162,-2786.0633372757443,-168168.7118598764,154674.85618177406,-2786.0633372757443,-168168.7118598764,154674.85618177406,0.0,0.0,0.0,3532863.3621967607
94,2030-01-31,3549513.230828731,894885.83658775,6138917.8435641145,903772.586459896,6183583.540721205,-39176.73923316996,-231480.84073806938,146023.46664454503,-39176.73923316996,-231480.84073806938,146023.46664454503,0.0,0.0,0.0,3510336.4915955607
95,2030-02-28,3562035.37754652,715710.9976002108,6127017.993802258,834112.7647546061,6241281.351479302,-147406.968515442,-237359.1640873249,-63932.92864499641,-147406.968515442,-237359.1640873249,-63932.92864499641,0.0,0.0,0.0,3414628.409031078
96,2030-03-31,3575899.1828412144,1003529.3995041574,6549862.725759263,801947.9934348607,6319042.709294389,243456.82185726918,178022.18011166385,312737.2108531882,243456.82185726918,178022.18011166385,312737.2108531882,0.0,0.0,0.0,3819356.0046984837
97,2030-04-30,3589315.7686102735,889607.5235193651,6546901.362193109,744988.0338880845,6388618.951020288,145301.81616653726,76494.89709670398,216773.91430482842,145301.81616653726,76494.89709670398,216773.91430482842,0.0,0.0,0.0,3734617.584776811
98,2030-05-31,3603179.573904968,859861.2557157895,6654570.559143946,704195.2300087811,6460948.474644095,230191.8908626933,149372.02190024286,306678.02185128577,230191.8908626933,149372.02190024286,306678.02185128577,0.0,0.0,0.0,3833371.464767661
99,2030-06-30,3616596.1596740275,766317.8830171729,6689930.936422144,644130.8489639612,6558724.329013672,134099.6859057222,55280.868562482814,205014.06984666106,134099.6859057222,55280.868562482814,205014.06984666106,0.0,0.0,0.0,3750695.84557975
100,2030-07-31,3630459.964968722,416200.76393398497,6417317.871763697,622136.9226393566,6637305.85825281,-190943.95602454894,-262506.6878324689,-117437.97951797575,-190943.95602454894,-262506.6878324689,-117437.97951797575,0.0,0.0,0.0,3439516.008944173
101,2030-08-31,3644323.7702634167,284705.7350136648,6525844.038717866,590899.4551615012,6716357.583755824,-234508.69081873537,-307071.74904955056,-161378.5462440095,-234508.69081873537,-307071.74904955056,-161378.5462440095,0.0,0.0,0.0,3409815.0794446813
102,2030-09-30,3657740.3560324763,289970.79187168664,6563776.821625511,510040.25301831827,6794519.301678936,-214231.22938706272,-319611.42477571487,-122447.61463715309,-214231.22938706272,-319611.42477571487,-122447.61463715309,0.0,0.0,0.0,3443509.1266454137
103,2030-10-31,3671604.1613271707,599331.1679376418,7104566.835188333,464234.2221793019,6869033.336016179,232659.09864303455,136571.8556998088,336661.3726549078,232659.09864303455,136571.8556998088,336661.3726549078,0.0,0.0,0.0,3904263.2599702054
104,2030-11-30,3685020.74709623,335395.82534944767,6864537.246138867,423010.7499174801,6920323.867833457,-49552.31409397707,-112780.31493509504,14562.86868390589,-49552.31409397707,-112780.31493509504,14562.86868390589,0.0,0.0,0.0,3635468.4330022526
105,2030-12-31,3698884.552390925,419665.9438985516,7086649.707195233,361934.50049666164,6995475.774389395,35393.35012155564,-40726.88506806463,116424.71555346769,35393.35012155564,-40726.88506806463,116424.71555346769,0.0,0.0,0.0,3734277.902512481
106,2031-01-31,3712748.3576856195,242228.5376836134,7029495.1118595,300220.0563439384,7055330.727104804,-88522.98271166119,-191405.03246381052,12644.21394430029,-88522.98271166119,-191405.03246381052,12644.21394430029,0.0,0.0,0.0,3624225.3749739584
107,2031-02-28,3725270.5044034077,26859.005510132865,7000420.812211636,258975.08262204926,7128140.173800443,-155250.88156752943,-273421.6040754711,-37426.24382689371,-155250.88156752943,-273421.6040754711,-37426.24382689371,0.0,0.0,0.0,3570019.6228358783
